xUp yUp xLow yLow curr_spring des_Spring time
-6.93282e-07 0.0598136 1.04117e-07 -1.07819 1.13848 1.13738 0.0321
-7.01632e-07 0.0596364 1.05956e-07 -1.07789 1.13801 1.13689 0.0322
-7.12975e-07 0.0594568 1.07089e-07 -1.07758 1.13753 1.1364 0.0323
-7.21287e-07 0.0592749 1.08932e-07 -1.07727 1.13704 1.13589 0.0324
-7.32658e-07 0.0590906 1.10069e-07 -1.07695 1.13654 1.13538 0.0325
-7.40925e-07 0.058904 1.11915e-07 -1.07663 1.13604 1.13486 0.0326
-7.52331e-07 0.058715 1.13059e-07 -1.0763 1.13553 1.13434 0.0327
-7.60545e-07 0.0585238 1.14908e-07 -1.07597 1.13502 1.13381 0.0328
-7.71981e-07 0.0583302 1.16065e-07 -1.07564 1.1345 1.13328 0.0329
-7.80158e-07 0.0581343 1.17913e-07 -1.0753 1.13397 1.13274 0.033
-7.91627e-07 0.0579362 1.19081e-07 -1.07496 1.13344 1.13219 0.0331
-7.99779e-07 0.0577357 1.20929e-07 -1.07462 1.1329 1.13163 0.0332
-8.11263e-07 0.057533 1.22099e-07 -1.07427 1.13235 1.13107 0.0333
-8.19381e-07 0.057328 1.23948e-07 -1.07391 1.1318 1.13051 0.0334
-8.3088e-07 0.0571208 1.25132e-07 -1.07356 1.13124 1.12993 0.0335
-8.38941e-07 0.0569113 1.26979e-07 -1.0732 1.13068 1.12935 0.0336
-8.50439e-07 0.0566995 1.28169e-07 -1.07283 1.13011 1.12877 0.0337
-8.58516e-07 0.0564855 1.3001e-07 -1.07246 1.12953 1.12818 0.0338
-8.70041e-07 0.0562694 1.31212e-07 -1.07209 1.12895 1.12758 0.0339
-8.781e-07 0.056051 1.33057e-07 -1.07172 1.12836 1.12698 0.034
-8.89593e-07 0.0558304 1.34276e-07 -1.07134 1.12777 1.12637 0.0341
-8.97648e-07 0.0556076 1.36116e-07 -1.07095 1.12717 1.12576 0.0342
-9.09151e-07 0.0553826 1.37343e-07 -1.07056 1.12656 1.12513 0.0343
-9.17213e-07 0.0551554 1.39183e-07 -1.07017 1.12595 1.12451 0.0344
-9.28698e-07 0.0549261 1.40423e-07 -1.06978 1.12533 1.12387 0.0345
-9.3676e-07 0.0546946 1.4226e-07 -1.06938 1.1247 1.12324 0.0346
-9.48209e-07 0.054461 1.43517e-07 -1.06898 1.12407 1.12259 0.0347
-9.56292e-07 0.0542253 1.45354e-07 -1.06857 1.12344 1.12194 0.0348
-9.67694e-07 0.0539874 1.46626e-07 -1.06816 1.1228 1.12128 0.0349
-9.75803e-07 0.0537474 1.48453e-07 -1.06775 1.12215 1.12062 0.035
-9.8715e-07 0.0535053 1.49748e-07 -1.06733 1.12149 1.11996 0.0351
-9.9531e-07 0.0532611 1.51565e-07 -1.06691 1.12083 1.11928 0.0352
-1.00658e-06 0.0530149 1.52883e-07 -1.06648 1.12017 1.1186 0.0353
-1.01476e-06 0.0527665 1.54695e-07 -1.06606 1.1195 1.11792 0.0354
-1.02595e-06 0.0525161 1.56026e-07 -1.06562 1.11882 1.11723 0.0355
-1.03423e-06 0.0522637 1.57821e-07 -1.06519 1.11814 1.11653 0.0356
-1.04533e-06 0.0520092 1.59177e-07 -1.06475 1.11745 1.11583 0.0357
-1.0537e-06 0.0517527 1.60957e-07 -1.06431 1.11676 1.11512 0.0358
-1.0647e-06 0.0514942 1.62344e-07 -1.06386 1.11606 1.11441 0.0359
-1.07316e-06 0.0512336 1.64103e-07 -1.06341 1.11536 1.11369 0.036
-1.08401e-06 0.0509711 1.65518e-07 -1.06296 1.11465 1.11297 0.0361
-1.09255e-06 0.0507066 1.67268e-07 -1.0625 1.11393 1.11224 0.0362
-1.10326e-06 0.0504401 1.68727e-07 -1.06204 1.11321 1.11151 0.0363
-1.11196e-06 0.0501717 1.70447e-07 -1.06158 1.11248 1.11077 0.0364
-1.12247e-06 0.0499013 1.71956e-07 -1.06111 1.11175 1.11002 0.0365
-1.13133e-06 0.0496289 1.7365e-07 -1.06064 1.11101 1.10927 0.0366
-1.14166e-06 0.0493547 1.75203e-07 -1.06017 1.11027 1.10851 0.0367
-1.15069e-06 0.0490785 1.76868e-07 -1.05969 1.10952 1.10775 0.0368
-1.16084e-06 0.0488004 1.78466e-07 -1.05921 1.10877 1.10699 0.0369
-1.17023e-06 0.0485205 1.80079e-07 -1.05873 1.10801 1.10621 0.037
-1.18033e-06 0.0482387 1.81458e-07 -1.05824 1.10725 1.10544 0.0371
-1.1899e-06 0.047955 1.82879e-07 -1.05775 1.10648 1.10466 0.0372
-1.19982e-06 0.0476694 1.84361e-07 -1.05726 1.10571 1.10387 0.0373
-1.20961e-06 0.047382 1.8581e-07 -1.05676 1.10493 1.10308 0.0374
-1.21917e-06 0.0470927 1.87461e-07 -1.05626 1.10414 1.10228 0.0375
-1.22912e-06 0.0468016 1.88931e-07 -1.05576 1.10335 1.10148 0.0376
-1.23833e-06 0.0465088 1.9068e-07 -1.05525 1.10256 1.10067 0.0377
-1.24847e-06 0.0462141 1.92132e-07 -1.05474 1.10176 1.09986 0.0378
-1.25731e-06 0.0459176 1.93988e-07 -1.05423 1.10096 1.09904 0.0379
-1.26767e-06 0.0456194 1.95431e-07 -1.05371 1.10015 1.09822 0.038
-1.27616e-06 0.0453194 1.97371e-07 -1.0532 1.09933 1.09739 0.0381
-1.28678e-06 0.0450177 1.98749e-07 -1.05267 1.09851 1.09656 0.0382
-1.29493e-06 0.0447142 2.00754e-07 -1.05215 1.09769 1.09572 0.0383
-1.3059e-06 0.044409 2.02035e-07 -1.05162 1.09686 1.09488 0.0384
-1.31371e-06 0.0441022 2.04124e-07 -1.05109 1.09603 1.09404 0.0385
-1.325e-06 0.0437936 2.05342e-07 -1.05055 1.09519 1.09319 0.0386
-1.33248e-06 0.0434834 2.07528e-07 -1.05002 1.09435 1.09233 0.0387
-1.34412e-06 0.0431715 2.08641e-07 -1.04948 1.0935 1.09147 0.0388
-1.3512e-06 0.0428579 2.10921e-07 -1.04893 1.09265 1.09061 0.0389
-1.36318e-06 0.0425427 2.11972e-07 -1.04839 1.09179 1.08974 0.039
-1.36986e-06 0.0422259 2.14337e-07 -1.04784 1.09093 1.08886 0.0391
-1.38218e-06 0.0419075 2.15307e-07 -1.04729 1.09006 1.08798 0.0392
-1.38845e-06 0.0415875 2.17777e-07 -1.04673 1.08919 1.0871 0.0393
-1.40116e-06 0.0412659 2.18665e-07 -1.04617 1.08832 1.08621 0.0394
-1.40702e-06 0.0409427 2.21241e-07 -1.04561 1.08744 1.08532 0.0395
-1.42012e-06 0.040618 2.22051e-07 -1.04505 1.08656 1.08443 0.0396
-1.4255e-06 0.0402917 2.24736e-07 -1.04448 1.08567 1.08353 0.0397
-1.43899e-06 0.0399639 2.25463e-07 -1.04391 1.08477 1.08262 0.0398
-1.44394e-06 0.0396346 2.28246e-07 -1.04334 1.08388 1.08171 0.0399
-1.45782e-06 0.0393038 2.28891e-07 -1.04277 1.08298 1.0808 0.04
-1.46238e-06 0.0389716 2.31769e-07 -1.04219 1.08207 1.07988 0.0401
-1.47659e-06 0.0386378 2.32321e-07 -1.04161 1.08116 1.07896 0.0402
-1.48071e-06 0.0383026 2.353e-07 -1.04103 1.08025 1.07804 0.0403
-1.49529e-06 0.0379659 2.3579e-07 -1.04044 1.07933 1.07711 0.0404
-1.49897e-06 0.0376279 2.38817e-07 -1.03985 1.07841 1.07618 0.0405
-1.51393e-06 0.0372884 2.39274e-07 -1.03926 1.07748 1.07524 0.0406
-1.51717e-06 0.0369475 2.42369e-07 -1.03867 1.07655 1.0743 0.0407
-1.53249e-06 0.0366052 2.42806e-07 -1.03807 1.07562 1.07335 0.0408
-1.53531e-06 0.0362615 2.45944e-07 -1.03748 1.07468 1.0724 0.0409
-1.55099e-06 0.0359165 2.4636e-07 -1.03688 1.07374 1.07145 0.041
-1.55344e-06 0.0355702 2.49515e-07 -1.03627 1.07279 1.07049 0.0411
-1.56941e-06 0.0352225 2.4993e-07 -1.03567 1.07184 1.06953 0.0412
-1.57148e-06 0.0348735 2.53079e-07 -1.03506 1.07089 1.06857 0.0413
-1.58782e-06 0.0345232 2.53532e-07 -1.03445 1.06993 1.0676 0.0414
-1.58953e-06 0.0341717 2.56617e-07 -1.03384 1.06897 1.06663 0.0415
-1.60605e-06 0.0338188 2.57102e-07 -1.03322 1.06801 1.06565 0.0416
-1.60744e-06 0.0334648 2.60162e-07 -1.0326 1.06704 1.06467 0.0417
-1.62419e-06 0.0331094 2.60733e-07 -1.03198 1.06607 1.06369 0.0418
-1.62529e-06 0.0327529 2.63714e-07 -1.03136 1.06509 1.06271 0.0419
-1.64221e-06 0.0323952 2.64424e-07 -1.03074 1.06411 1.06172 0.042
-1.64308e-06 0.0320363 2.67282e-07 -1.03011 1.06313 1.06072 0.0421
-1.66015e-06 0.0316761 2.68165e-07 -1.02948 1.06214 1.05973 0.0422
-1.66078e-06 0.0313149 2.70876e-07 -1.02885 1.06116 1.05873 0.0423
-1.67798e-06 0.0309525 2.71959e-07 -1.02821 1.06016 1.05772 0.0424
-1.67846e-06 0.0305889 2.74461e-07 -1.02758 1.05917 1.05672 0.0425
-1.69573e-06 0.0302243 2.75786e-07 -1.02694 1.05817 1.05571 0.0426
-1.69608e-06 0.0298585 2.78026e-07 -1.0263 1.05717 1.0547 0.0427
-1.71332e-06 0.0294916 2.79633e-07 -1.02566 1.05616 1.05368 0.0428
-1.7136e-06 0.0291237 2.81584e-07 -1.02502 1.05515 1.05266 0.0429
-1.73083e-06 0.0287548 2.83505e-07 -1.02437 1.05414 1.05164 0.043
-1.73109e-06 0.0283847 2.85136e-07 -1.02372 1.05312 1.05062 0.0431
-1.7482e-06 0.0280137 2.87418e-07 -1.02307 1.05211 1.04959 0.0432
-1.74849e-06 0.0276417 2.88691e-07 -1.02242 1.05108 1.04856 0.0433
-1.76544e-06 0.0272686 2.91361e-07 -1.02177 1.05006 1.04752 0.0434
-1.76585e-06 0.0268946 2.92263e-07 -1.02111 1.04903 1.04649 0.0435
-1.7826e-06 0.0265196 2.95328e-07 -1.02045 1.048 1.04545 0.0436
-1.78313e-06 0.0261437 2.95827e-07 -1.01979 1.04697 1.04441 0.0437
-1.79958e-06 0.0257668 2.99306e-07 -1.01913 1.04594 1.04336 0.0438
-1.8003e-06 0.0253891 2.99399e-07 -1.01847 1.0449 1.04231 0.0439
-1.81642e-06 0.0250104 3.03293e-07 -1.0178 1.04386 1.04126 0.044
-1.81742e-06 0.0246308 3.02959e-07 -1.01713 1.04281 1.04021 0.0441
-1.83311e-06 0.0242504 3.07288e-07 -1.01647 1.04177 1.03915 0.0442
-1.83446e-06 0.0238691 3.0655e-07 -1.0158 1.04072 1.0381 0.0443
-1.8497e-06 0.023487 3.11283e-07 -1.01512 1.03967 1.03704 0.0444
-1.85141e-06 0.0231041 3.10168e-07 -1.01445 1.03861 1.03597 0.0445
-1.86611e-06 0.0227204 3.15315e-07 -1.01377 1.03755 1.03491 0.0446
-1.86828e-06 0.0223359 3.13848e-07 -1.0131 1.0365 1.03384 0.0447
-1.8824e-06 0.0219506 3.19349e-07 -1.01242 1.03543 1.03277 0.0448
-1.88506e-06 0.0215645 3.17579e-07 -1.01174 1.03437 1.0317 0.0449
-1.8985e-06 0.0211777 3.23379e-07 -1.01106 1.0333 1.03062 0.045
-1.90169e-06 0.0207902 3.2135e-07 -1.01037 1.03224 1.02955 0.0451
-1.91442e-06 0.020402 3.27401e-07 -1.00969 1.03116 1.02847 0.0452
-1.91823e-06 0.0200131 3.25159e-07 -1.009 1.03009 1.02739 0.0453
-1.93023e-06 0.0196235 3.31367e-07 -1.00832 1.02902 1.0263 0.0454
-1.9347e-06 0.0192332 3.28994e-07 -1.00763 1.02794 1.02522 0.0455
-1.94586e-06 0.0188423 3.35304e-07 -1.00694 1.02686 1.02413 0.0456
-1.95103e-06 0.0184508 3.32896e-07 -1.00625 1.02578 1.02304 0.0457
-1.96135e-06 0.0180587 3.3923e-07 -1.00555 1.0247 1.02195 0.0458
-1.96721e-06 0.0176659 3.36858e-07 -1.00486 1.02361 1.02086 0.0459
-1.97666e-06 0.0172726 3.43116e-07 -1.00416 1.02252 1.01976 0.046
-1.98329e-06 0.0168788 3.40869e-07 -1.00347 1.02144 1.01867 0.0461
-1.99183e-06 0.0164843 3.46931e-07 -1.00277 1.02035 1.01757 0.0462
-1.99924e-06 0.0160894 3.44912e-07 -1.00207 1.01925 1.01647 0.0463
-2.00683e-06 0.0156939 3.50699e-07 -1.00137 1.01816 1.01537 0.0464
-2.01503e-06 0.015298 3.4901e-07 -1.00067 1.01706 1.01427 0.0465
-2.02166e-06 0.0149015 3.54428e-07 -0.999965 1.01597 1.01316 0.0466
-2.03066e-06 0.0145046 3.53171e-07 -0.999261 1.01487 1.01206 0.0467
-2.03634e-06 0.0141073 3.58139e-07 -0.998556 1.01377 1.01095 0.0468
-2.04615e-06 0.0137095 3.57411e-07 -0.997851 1.01266 1.00984 0.0469
-2.0508e-06 0.0133113 3.6185e-07 -0.997144 1.01156 1.00873 0.047
-2.0614e-06 0.0129126 3.61722e-07 -0.996436 1.01046 1.00762 0.0471
-2.06514e-06 0.0125137 3.65535e-07 -0.995728 1.00935 1.0065 0.0472
-2.0765e-06 0.0121143 3.6607e-07 -0.995018 1.00824 1.00539 0.0473
-2.07931e-06 0.0117146 3.69164e-07 -0.994308 1.00713 1.00427 0.0474
-2.0914e-06 0.0113145 3.7043e-07 -0.993596 1.00602 1.00316 0.0475
-2.09326e-06 0.0109142 3.72777e-07 -0.992884 1.00491 1.00204 0.0476
-2.10585e-06 0.0105135 3.74822e-07 -0.992171 1.0038 1.00092 0.0477
-2.10668e-06 0.0101125 3.76431e-07 -0.991457 1.00268 0.999802 0.0478
-2.12009e-06 0.00971129 3.79311e-07 -0.990743 1.00157 0.998682 0.0479
-2.12014e-06 0.0093098 3.80122e-07 -0.990027 1.00045 0.99756 0.048
-2.13429e-06 0.00890808 3.83776e-07 -0.989312 0.999337 0.996437 0.0481
-2.13361e-06 0.00850613 3.83746e-07 -0.988595 0.99822 0.995314 0.0482
-2.14841e-06 0.00810398 3.88174e-07 -0.987878 0.997101 0.99419 0.0483
-2.14696e-06 0.00770164 3.87323e-07 -0.98716 0.995982 0.993065 0.0484
-2.16229e-06 0.00729912 3.92513e-07 -0.986441 0.994861 0.991939 0.0485
-2.16017e-06 0.00689645 3.90921e-07 -0.985722 0.99374 0.990813 0.0486
-2.17595e-06 0.00649364 3.96817e-07 -0.985003 0.992619 0.989686 0.0487
-2.17317e-06 0.00609071 3.94529e-07 -0.984283 0.991496 0.988559 0.0488
-2.18933e-06 0.00568766 4.01097e-07 -0.983562 0.990373 0.987431 0.0489
-2.18599e-06 0.00528453 3.98212e-07 -0.982841 0.98925 0.986302 0.049
-2.20246e-06 0.00488132 4.05375e-07 -0.98212 0.988126 0.985173 0.0491
-2.19861e-06 0.00447806 4.01979e-07 -0.981398 0.987001 0.984044 0.0492
-2.2153e-06 0.00407475 4.09621e-07 -0.980676 0.985876 0.982914 0.0493
-2.21105e-06 0.00367141 4.05799e-07 -0.979953 0.98475 0.981784 0.0494
-2.22784e-06 0.00326806 4.13805e-07 -0.97923 0.983625 0.980654 0.0495
-2.22325e-06 0.00286472 4.09667e-07 -0.978507 0.982498 0.979523 0.0496
-2.24009e-06 0.0024614 4.17894e-07 -0.977784 0.981372 0.978393 0.0497
-2.23526e-06 0.00205813 4.13567e-07 -0.97706 0.980245 0.977262 0.0498
-2.25209e-06 0.0016549 4.21902e-07 -0.976336 0.979118 0.976131 0.0499
-2.24712e-06 0.00125175 4.17512e-07 -0.975612 0.977991 0.975 0.05
-2.26382e-06 0.000848677 4.25842e-07 -0.974888 0.976864 0.973869 0.0501
-2.25877e-06 0.000445713 4.21531e-07 -0.974164 0.975737 0.972738 0.0502
-2.27525e-06 4.28655e-05 4.29709e-07 -0.97344 0.97461 0.971607 0.0503
-2.27018e-06 -0.000359845 4.25574e-07 -0.972715 0.973483 0.970477 0.0504
-2.28638e-06 -0.000762407 4.33479e-07 -0.971991 0.972355 0.969346 0.0505
-2.28142e-06 -0.0011648 4.29642e-07 -0.971267 0.971229 0.968216 0.0506
-2.2972e-06 -0.00156701 4.37148e-07 -0.970542 0.970102 0.967086 0.0507
-2.2924e-06 -0.00196902 4.33728e-07 -0.969818 0.968975 0.965956 0.0508
-2.30774e-06 -0.00237082 4.40753e-07 -0.969094 0.967849 0.964827 0.0509
-2.30321e-06 -0.00277238 4.3786e-07 -0.968369 0.966723 0.963698 0.051
-2.31799e-06 -0.0031737 4.44341e-07 -0.967645 0.965597 0.962569 0.0511
-2.31372e-06 -0.00357474 4.42036e-07 -0.966921 0.964472 0.961441 0.0512
-2.32792e-06 -0.00397551 4.47848e-07 -0.966198 0.963347 0.960314 0.0513
-2.32398e-06 -0.00437598 4.46211e-07 -0.965474 0.962222 0.959187 0.0514
-2.33748e-06 -0.00477613 4.51337e-07 -0.964751 0.961098 0.958061 0.0515
-2.33396e-06 -0.00517596 4.50399e-07 -0.964028 0.959975 0.956935 0.0516
-2.34671e-06 -0.00557545 4.54796e-07 -0.963306 0.958852 0.95581 0.0517
-2.34365e-06 -0.00597457 4.54549e-07 -0.962583 0.95773 0.954686 0.0518
-2.35563e-06 -0.00637333 4.58192e-07 -0.961861 0.956609 0.953563 0.0519
-2.35311e-06 -0.00677169 4.58657e-07 -0.96114 0.955488 0.95244 0.052
-2.36426e-06 -0.00716965 4.61596e-07 -0.960419 0.954368 0.951318 0.0521
-2.3622e-06 -0.00756719 4.62764e-07 -0.959698 0.953249 0.950198 0.0522
-2.37247e-06 -0.00796429 4.64997e-07 -0.958978 0.952131 0.949078 0.0523
-2.37103e-06 -0.00836095 4.66816e-07 -0.958258 0.951014 0.947959 0.0524
-2.38043e-06 -0.00875714 4.68366e-07 -0.957539 0.949897 0.946842 0.0525
-2.37955e-06 -0.00915284 4.70765e-07 -0.956821 0.948782 0.945725 0.0526
-2.38802e-06 -0.00954805 4.71695e-07 -0.956103 0.947668 0.94461 0.0527
-2.38775e-06 -0.00994275 4.74645e-07 -0.955385 0.946555 0.943496 0.0528
-2.39528e-06 -0.0103369 4.75031e-07 -0.954669 0.945443 0.942383 0.0529
-2.39561e-06 -0.0107305 4.78417e-07 -0.953953 0.944332 0.941271 0.053
-2.40225e-06 -0.0111236 4.78327e-07 -0.953237 0.943222 0.940161 0.0531
-2.40314e-06 -0.0115161 4.82123e-07 -0.952523 0.942114 0.939052 0.0532
-2.40882e-06 -0.011908 4.8166e-07 -0.951809 0.941007 0.937945 0.0533
-2.41029e-06 -0.0122993 4.85771e-07 -0.951096 0.939901 0.936839 0.0534
-2.41501e-06 -0.01269 4.85048e-07 -0.950383 0.938796 0.935734 0.0535
-2.41703e-06 -0.01308 4.89379e-07 -0.949672 0.937693 0.934631 0.0536
-2.42088e-06 -0.0134694 4.8843e-07 -0.948962 0.936592 0.93353 0.0537
-2.42343e-06 -0.0138582 4.92873e-07 -0.948252 0.935492 0.93243 0.0538
-2.42642e-06 -0.0142462 4.91786e-07 -0.947543 0.934394 0.931332 0.0539
-2.42953e-06 -0.0146336 4.96245e-07 -0.946835 0.933297 0.930236 0.054
-2.43161e-06 -0.0150203 4.95104e-07 -0.946129 0.932202 0.929141 0.0541
-2.43513e-06 -0.0154062 4.99517e-07 -0.945423 0.931108 0.928049 0.0542
-2.4364e-06 -0.0157914 4.98405e-07 -0.944718 0.930017 0.926958 0.0543
-2.44036e-06 -0.0161758 5.02717e-07 -0.944014 0.928927 0.925869 0.0544
-2.44087e-06 -0.0165595 5.01704e-07 -0.943312 0.927839 0.924782 0.0545
-2.44518e-06 -0.0169424 5.05832e-07 -0.94261 0.926752 0.923697 0.0546
-2.44491e-06 -0.0173245 5.04971e-07 -0.94191 0.925668 0.922613 0.0547
-2.44955e-06 -0.0177058 5.08849e-07 -0.941211 0.924586 0.921533 0.0548
-2.44855e-06 -0.0180862 5.08167e-07 -0.940513 0.923505 0.920454 0.0549
-2.45353e-06 -0.0184659 5.11754e-07 -0.939816 0.922427 0.919377 0.055
-2.45191e-06 -0.0188446 5.11283e-07 -0.939121 0.921351 0.918302 0.0551
-2.45708e-06 -0.0192225 5.14552e-07 -0.938427 0.920276 0.91723 0.0552
-2.45478e-06 -0.0195995 5.14347e-07 -0.937734 0.919204 0.91616 0.0553
-2.46013e-06 -0.0199756 5.17284e-07 -0.937042 0.918134 0.915092 0.0554
-2.4573e-06 -0.0203509 5.17351e-07 -0.936352 0.917067 0.914027 0.0555
-2.46279e-06 -0.0207251 5.19955e-07 -0.935664 0.916001 0.912964 0.0556
-2.45945e-06 -0.0210985 5.20302e-07 -0.934976 0.914938 0.911904 0.0557
-2.46499e-06 -0.0214709 5.2257e-07 -0.93429 0.913878 0.910846 0.0558
-2.46114e-06 -0.0218423 5.23183e-07 -0.933606 0.91282 0.90979 0.0559
-2.4667e-06 -0.0222127 5.25118e-07 -0.932923 0.911764 0.908738 0.056
-2.46238e-06 -0.0225821 5.25993e-07 -0.932242 0.910711 0.907687 0.0561
-2.4679e-06 -0.0229506 5.27591e-07 -0.931562 0.90966 0.90664 0.0562
-2.4632e-06 -0.023318 5.28673e-07 -0.930884 0.908612 0.905595 0.0563
-2.46861e-06 -0.0236844 5.29961e-07 -0.930207 0.907566 0.904553 0.0564
-2.46358e-06 -0.0240497 5.31245e-07 -0.929532 0.906523 0.903513 0.0565
-2.46883e-06 -0.0244139 5.3226e-07 -0.928859 0.905483 0.902477 0.0566
-2.46349e-06 -0.0247771 5.33723e-07 -0.928188 0.904445 0.901443 0.0567
-2.46854e-06 -0.0251392 5.34508e-07 -0.927518 0.90341 0.900412 0.0568
-2.46295e-06 -0.0255002 5.36093e-07 -0.92685 0.902379 0.899385 0.0569
-2.46776e-06 -0.02586 5.36658e-07 -0.926183 0.901349 0.89836 0.057
-2.46195e-06 -0.0262188 5.38329e-07 -0.925519 0.900323 0.897338 0.0571
-2.46649e-06 -0.0265764 5.387e-07 -0.924856 0.8993 0.896319 0.0572
-2.46049e-06 -0.0269328 5.40419e-07 -0.924195 0.89828 0.895304 0.0573
-2.4647e-06 -0.0272881 5.40643e-07 -0.923536 0.897262 0.894291 0.0574
-2.45853e-06 -0.0276421 5.42367e-07 -0.922879 0.896248 0.893282 0.0575
-2.46238e-06 -0.027995 5.42475e-07 -0.922224 0.895237 0.892276 0.0576
-2.45613e-06 -0.0283467 5.44199e-07 -0.921571 0.894229 0.891273 0.0577
-2.4596e-06 -0.0286971 5.44231e-07 -0.92092 0.893224 0.890273 0.0578
-2.45322e-06 -0.0290463 5.4592e-07 -0.920271 0.892223 0.889277 0.0579
-2.45625e-06 -0.0293943 5.45912e-07 -0.919623 0.891224 0.888284 0.058
-2.44984e-06 -0.029741 5.47537e-07 -0.918978 0.890229 0.887295 0.0581
-2.45239e-06 -0.0300864 5.47501e-07 -0.918335 0.889237 0.886309 0.0582
-2.44591e-06 -0.0304306 5.49031e-07 -0.917694 0.888249 0.885327 0.0583
-2.44801e-06 -0.0307734 5.48973e-07 -0.917056 0.887264 0.884348 0.0584
-2.44148e-06 -0.0311149 5.50364e-07 -0.916419 0.886282 0.883373 0.0585
-2.44307e-06 -0.0314552 5.50304e-07 -0.915785 0.885304 0.882401 0.0586
-2.43649e-06 -0.031794 5.51564e-07 -0.915153 0.88433 0.881433 0.0587
-2.43756e-06 -0.0321316 5.51519e-07 -0.914523 0.883359 0.880469 0.0588
-2.43097e-06 -0.0324677 5.52619e-07 -0.913895 0.882391 0.879508 0.0589
-2.43151e-06 -0.0328025 5.526e-07 -0.91327 0.881427 0.878551 0.059
-2.42493e-06 -0.0331359 5.53543e-07 -0.912647 0.880467 0.877598 0.0591
-2.4249e-06 -0.0334679 5.53561e-07 -0.912026 0.879511 0.876649 0.0592
-2.41831e-06 -0.0337985 5.54352e-07 -0.911408 0.878558 0.875704 0.0593
-2.41773e-06 -0.0341277 5.54418e-07 -0.910792 0.877609 0.874762 0.0594
-2.41111e-06 -0.0344554 5.54985e-07 -0.910178 0.876664 0.873825 0.0595
-2.40997e-06 -0.0347817 5.55058e-07 -0.909567 0.875723 0.872892 0.0596
-2.40334e-06 -0.0351066 5.55443e-07 -0.908959 0.874786 0.871962 0.0597
-2.4016e-06 -0.0354299 5.55545e-07 -0.908353 0.873852 0.871037 0.0598
-2.39498e-06 -0.0357518 5.55749e-07 -0.907749 0.872923 0.870116 0.0599
-2.39269e-06 -0.0360722 5.55868e-07 -0.907148 0.871997 0.869199 0.06
-2.38605e-06 -0.0363911 5.55914e-07 -0.90655 0.871076 0.868286 0.0601
-2.38317e-06 -0.0367085 5.56057e-07 -0.905954 0.870159 0.867377 0.0602
-2.37651e-06 -0.0370243 5.55943e-07 -0.905361 0.869245 0.866473 0.0603
-2.37309e-06 -0.0373386 5.56093e-07 -0.90477 0.868336 0.865573 0.0604
-2.36642e-06 -0.0376514 5.55824e-07 -0.904182 0.867431 0.864677 0.0605
-2.36242e-06 -0.0379626 5.55986e-07 -0.903597 0.866531 0.863785 0.0606
-2.35567e-06 -0.0382723 5.55566e-07 -0.903014 0.865634 0.862898 0.0607
-2.35112e-06 -0.0385803 5.55717e-07 -0.902434 0.864742 0.862016 0.0608
-2.34432e-06 -0.0388868 5.55139e-07 -0.901857 0.863854 0.861137 0.0609
-2.33924e-06 -0.0391917 5.5525e-07 -0.901283 0.862971 0.860264 0.061
-2.33232e-06 -0.0394949 5.54534e-07 -0.900712 0.862091 0.859395 0.0611
-2.32671e-06 -0.0397966 5.54613e-07 -0.900143 0.861217 0.85853 0.0612
-2.31974e-06 -0.0400966 5.53742e-07 -0.899577 0.860346 0.85767 0.0613
-2.3136e-06 -0.0403949 5.5378e-07 -0.899014 0.859481 0.856815 0.0614
-2.30656e-06 -0.0406917 5.52777e-07 -0.898454 0.858619 0.855964 0.0615
-2.29987e-06 -0.0409867 5.52773e-07 -0.897897 0.857763 0.855118 0.0616
-2.29272e-06 -0.0412801 5.51642e-07 -0.897343 0.856911 0.854277 0.0617
-2.2855e-06 -0.0415718 5.51589e-07 -0.896792 0.856063 0.85344 0.0618
-2.27816e-06 -0.0418618 5.50362e-07 -0.896244 0.85522 0.852608 0.0619
-2.2705e-06 -0.0421501 5.5022e-07 -0.895699 0.854382 0.851782 0.062
-2.26302e-06 -0.0424366 5.48874e-07 -0.895157 0.853549 0.85096 0.0621
-2.25486e-06 -0.0427215 5.48656e-07 -0.894617 0.85272 0.850142 0.0622
-2.24724e-06 -0.0430046 5.47186e-07 -0.894082 0.851896 0.84933 0.0623
-2.23862e-06 -0.043286 5.46871e-07 -0.893549 0.851077 0.848523 0.0624
-2.23081e-06 -0.0435656 5.45291e-07 -0.893019 0.850263 0.847721 0.0625
-2.22174e-06 -0.0438435 5.4488e-07 -0.892492 0.849453 0.846924 0.0626
-2.21374e-06 -0.0441195 5.43197e-07 -0.891969 0.848649 0.846131 0.0627
-2.20426e-06 -0.0443938 5.42692e-07 -0.891449 0.847849 0.845344 0.0628
-2.19607e-06 -0.0446664 5.40901e-07 -0.890932 0.847055 0.844562 0.0629
-2.18613e-06 -0.0449371 5.40306e-07 -0.890418 0.846265 0.843786 0.063
-2.1777e-06 -0.045206 5.38428e-07 -0.889907 0.845481 0.843014 0.0631
-2.16735e-06 -0.045473 5.37735e-07 -0.8894 0.844701 0.842248 0.0632
-2.15869e-06 -0.0457383 5.35763e-07 -0.888896 0.843927 0.841486 0.0633
-2.1479e-06 -0.0460017 5.34979e-07 -0.888395 0.843158 0.840731 0.0634
-2.13896e-06 -0.0462633 5.32917e-07 -0.887898 0.842394 0.83998 0.0635
-2.12776e-06 -0.046523 5.32018e-07 -0.887404 0.841635 0.839235 0.0636
