sfxUp sfyUp sfxLow sfyLow time
-232.212 133998 55.4101 -133998 1.6889
-232.91 134545 55.4687 -134545 1.689
-233.586 135085 55.5306 -135085 1.6891
-234.251 135617 55.5811 -135617 1.6892
-234.898 136142 55.6344 -136142 1.6893
-235.527 136659 55.6783 -136659 1.6894
-236.135 137168 55.7255 -137168 1.6895
-236.732 137670 55.7618 -137670 1.6896
-237.305 138164 55.801 -138164 1.6897
-237.867 138651 55.8297 -138651 1.6898
-238.409 139130 55.8601 -139130 1.6899
-238.935 139601 55.8814 -139601 1.69
-239.448 140065 55.9032 -140065 1.6901
-239.944 140522 55.9172 -140522 1.6902
-240.425 140971 55.9309 -140971 1.6903
-240.892 141412 55.9376 -141412 1.6904
-241.343 141846 55.9442 -141846 1.6905
-241.777 142272 55.9436 -142272 1.6906
-242.193 142691 55.9427 -142691 1.6907
-242.596 143103 55.9339 -143103 1.6908
-242.986 143507 55.9229 -143507 1.6909
-243.365 143903 55.9042 -143903 1.691
-243.725 144292 55.8851 -144292 1.6911
-244.073 144674 55.8586 -144674 1.6912
-244.402 145049 55.8322 -145049 1.6913
-244.717 145416 55.7991 -145416 1.6914
-245.018 145775 55.7653 -145775 1.6915
-245.305 146128 55.7234 -146128 1.6916
-245.578 146474 55.6836 -146474 1.6917
-245.835 146813 55.6392 -146813 1.6918
-246.081 147144 55.5923 -147144 1.6919
-246.313 147467 55.5401 -147467 1.692
-246.529 147784 55.4843 -147784 1.6921
-246.734 148092 55.4235 -148092 1.6922
-246.925 148394 55.3592 -148394 1.6923
-247.105 148688 55.2913 -148688 1.6924
-247.269 148975 55.2201 -148975 1.6925
-247.423 149255 55.1462 -149255 1.6926
-247.56 149528 55.0696 -149528 1.6927
-247.683 149794 54.9906 -149794 1.6928
-247.795 150052 54.9098 -150052 1.6929
-247.889 150303 54.8259 -150303 1.693
-247.969 150548 54.7399 -150548 1.6931
-248.039 150785 54.6498 -150785 1.6932
-248.097 151015 54.5565 -151015 1.6933
-248.145 151238 54.4585 -151238 1.6934
-248.179 151455 54.358 -151455 1.6935
-248.2 151664 54.2545 -151664 1.6936
-248.208 151866 54.1479 -151866 1.6937
-248.207 152062 54.0394 -152062 1.6938
-248.191 152250 53.9282 -152250 1.6939
-248.165 152432 53.815 -152432 1.694
-248.128 152607 53.6991 -152607 1.6941
-248.079 152775 53.5816 -152775 1.6942
-248.014 152936 53.4607 -152936 1.6943
-247.938 153091 53.34 -153091 1.6944
-247.852 153239 53.2141 -153239 1.6945
-247.751 153380 53.0881 -153380 1.6946
-247.643 153514 52.9555 -153514 1.6947
-247.521 153642 52.8232 -153642 1.6948
-247.391 153763 52.6868 -153763 1.6949
-247.25 153877 52.5505 -153877 1.695
-247.095 153985 52.4104 -153985 1.6951
-246.931 154086 52.2709 -154086 1.6952
-246.754 154181 52.128 -154181 1.6953
-246.568 154269 51.9858 -154269 1.6954
-246.368 154351 51.8391 -154351 1.6955
-246.161 154426 51.6911 -154426 1.6956
-245.942 154495 51.5406 -154495 1.6957
-245.714 154557 51.389 -154557 1.6958
-245.477 154613 51.2309 -154613 1.6959
-245.228 154662 51.0755 -154662 1.696
-244.968 154706 50.9159 -154706 1.6961
-244.698 154743 50.7569 -154743 1.6962
-244.42 154773 50.5949 -154773 1.6963
-244.132 154798 50.434 -154798 1.6964
-243.831 154816 50.2682 -154816 1.6965
-243.522 154828 50.1036 -154828 1.6966
-243.204 154833 49.9344 -154833 1.6967
-242.879 154833 49.7642 -154833 1.6968
-242.547 154826 49.5912 -154826 1.6969
-242.203 154814 49.4167 -154814 1.697
-241.85 154795 49.2399 -154795 1.6971
-241.489 154770 49.0646 -154770 1.6972
-241.118 154739 48.8879 -154739 1.6973
-240.736 154702 48.712 -154702 1.6974
-240.348 154660 48.5334 -154660 1.6975
-239.951 154611 48.3536 -154611 1.6976
-239.545 154556 48.1734 -154556 1.6977
-239.13 154496 47.9912 -154496 1.6978
-238.706 154429 47.8063 -154429 1.6979
-238.275 154357 47.6204 -154357 1.698
-237.836 154279 47.4326 -154279 1.6981
-237.39 154195 47.244 -154195 1.6982
-236.935 154105 47.0555 -154105 1.6983
-236.475 154010 46.8664 -154010 1.6984
-236.005 153909 46.6756 -153909 1.6985
-235.526 153802 46.484 -153802 1.6986
-235.04 153690 46.2922 -153690 1.6987
-234.545 153572 46.1007 -153572 1.6988
-234.044 153448 45.9078 -153448 1.6989
-233.536 153319 45.7128 -153319 1.699
-233.021 153185 45.5164 -153185 1.6991
-232.498 153044 45.3192 -153044 1.6992
-231.972 152899 45.1223 -152899 1.6993
-231.435 152747 44.9248 -152747 1.6994
-230.89 152591 44.7273 -152591 1.6995
-230.335 152429 44.5307 -152429 1.6996
-229.778 152261 44.3323 -152261 1.6997
-229.213 152089 44.1347 -152089 1.6998
-228.643 151911 43.9352 -151911 1.6999
-228.066 151727 43.7351 -151727 1.7
-227.482 151538 43.5322 -151538 1.7001
-226.891 151344 43.3304 -151344 1.7002
-226.293 151145 43.1271 -151145 1.7003
-225.692 150941 42.9238 -150941 1.7004
-225.081 150732 42.722 -150732 1.7005
-224.467 150517 42.5182 -150517 1.7006
-223.845 150297 42.3138 -150297 1.7007
-223.218 150072 42.1101 -150072 1.7008
-222.578 149843 41.9037 -149843 1.7009
-221.935 149610 41.7013 -149610 1.701
-221.288 149370 41.4991 -149370 1.7011
-220.638 149126 41.293 -149126 1.7012
-219.983 148877 41.0883 -148877 1.7013
-219.323 148622 40.8805 -148622 1.7014
-218.657 148363 40.6765 -148363 1.7015
-217.986 148098 40.4689 -148098 1.7016
-217.311 147829 40.2659 -147829 1.7017
-216.629 147554 40.0591 -147554 1.7018
-215.941 147275 39.8549 -147275 1.7019
-215.248 146991 39.6486 -146991 1.702
-214.55 146702 39.4438 -146702 1.7021
-213.847 146409 39.2359 -146409 1.7022
-213.14 146111 39.0308 -146111 1.7023
-212.425 145808 38.8214 -145808 1.7024
-211.705 145500 38.6159 -145500 1.7025
-210.985 145188 38.4083 -145188 1.7026
-210.259 144872 38.2027 -144872 1.7027
-209.526 144550 37.9957 -144550 1.7028
-208.791 144224 37.7909 -144224 1.7029
-208.051 143894 37.584 -143894 1.703
-207.307 143559 37.3787 -143559 1.7031
-206.559 143220 37.1704 -143220 1.7032
-205.804 142876 36.9646 -142876 1.7033
-205.048 142528 36.7558 -142528 1.7034
-204.287 142175 36.5503 -142175 1.7035
-203.523 141818 36.3414 -141818 1.7036
-202.754 141456 36.1366 -141456 1.7037
-201.979 141090 35.9302 -141090 1.7038
-201.201 140720 35.727 -140720 1.7039
-200.42 140346 35.5216 -140346 1.704
-199.635 139967 35.3192 -139967 1.7041
-198.846 139584 35.113 -139584 1.7042
-198.078 139197 34.9074 -139197 1.7043
-197.297 138806 34.697 -138806 1.7044
-196.509 138411 34.4882 -138411 1.7045
-195.714 138011 34.2786 -138011 1.7046
-194.91 137608 34.0727 -137608 1.7047
-194.103 137200 33.8661 -137200 1.7048
-193.286 136788 33.6635 -136788 1.7049
-192.468 136372 33.4596 -136372 1.705
-191.642 135952 33.259 -135952 1.7051
-190.817 135528 33.0558 -135528 1.7052
-189.987 135100 32.8553 -135100 1.7053
-189.156 134668 32.6518 -134668 1.7054
-188.32 134233 32.4497 -134233 1.7055
-187.485 133793 32.2456 -133793 1.7056
-186.644 133349 32.0437 -133349 1.7057
-185.803 132902 31.8402 -132902 1.7058
-184.957 132450 31.6392 -132450 1.7059
-184.109 131995 31.4372 -131995 1.706
-183.257 131536 31.2382 -131536 1.7061
-182.406 131074 31.0374 -131074 1.7062
-181.549 130607 30.8392 -130607 1.7063
-180.691 130137 30.6395 -130137 1.7064
-179.828 129663 30.4416 -129663 1.7065
-178.964 129186 30.2416 -129186 1.7066
-178.095 128704 30.0434 -128704 1.7067
-177.226 128220 29.8433 -128220 1.7068
-176.353 127731 29.6457 -127731 1.7069
-175.48 127239 29.4465 -127239 1.707
-174.603 126743 29.2505 -126743 1.7071
-173.726 126244 29.053 -126244 1.7072
-172.845 125742 28.8576 -125742 1.7073
-171.962 125236 28.6602 -125236 1.7074
-171.076 124726 28.4654 -124726 1.7075
-170.189 124213 28.2692 -124213 1.7076
-169.299 123696 28.075 -123696 1.7077
-168.409 123176 27.8793 -123176 1.7078
-167.514 122653 27.6846 -122653 1.7079
-166.622 122127 27.4896 -122127 1.708
-165.723 121596 27.2964 -121596 1.7081
-164.825 121063 27.102 -121063 1.7082
-163.924 120526 26.91 -120526 1.7083
-163.021 119987 26.7172 -119987 1.7084
-162.113 119443 26.5281 -119443 1.7085
-161.206 118897 26.3371 -118897 1.7086
-160.295 118347 26.1478 -118347 1.7087
-159.385 117795 25.9572 -117795 1.7088
-158.47 117238 25.7686 -117238 1.7089
-157.556 116679 25.5783 -116679 1.709
-156.639 116117 25.3902 -116117 1.7091
-155.721 115552 25.2003 -115552 1.7092
-154.8 114984 25.0123 -114984 1.7093
-153.878 114414 24.8254 -114414 1.7094
-152.954 113840 24.639 -113840 1.7095
-152.029 113263 24.4521 -113263 1.7096
-151.108 112682 24.2669 -112682 1.7097
-150.181 112099 24.0799 -112099 1.7098
-149.251 111513 23.8957 -111513 1.7099
-148.321 110924 23.7099 -110924 1.71
-147.393 110331 23.5259 -110331 1.7101
-146.458 109736 23.3399 -109736 1.7102
-145.522 109138 23.1562 -109138 1.7103
-144.586 108537 22.9726 -108537 1.7104
-143.646 107933 22.7901 -107933 1.7105
-142.712 107327 22.607 -107327 1.7106
-141.77 106717 22.4238 -106717 1.7107
-140.83 106105 22.2413 -106105 1.7108
-139.891 105490 22.06 -105490 1.7109
-138.951 104873 21.8771 -104873 1.711
-138.007 104252 21.6967 -104252 1.7111
-137.064 103629 21.5163 -103629 1.7112
-136.117 103004 21.338 -103004 1.7113
-135.167 102375 21.1604 -102375 1.7114
-134.216 101744 20.9835 -101744 1.7115
-133.261 101111 20.8074 -101111 1.7116
-132.309 100475 20.6313 -100475 1.7117
-131.358 99836 20.4529 -99836 1.7118
-130.404 99194.7 20.2769 -99194.7 1.7119
-129.45 98551 20.0997 -98551 1.712
-128.499 97904.7 19.9241 -97904.7 1.7121
-127.544 97256.1 19.7476 -97256.1 1.7122
-126.587 96604.8 19.5731 -96604.8 1.7123
-125.631 95951.3 19.3977 -95951.3 1.7124
-124.673 95295.2 19.2241 -95295.2 1.7125
-123.716 94636.8 19.0509 -94636.8 1.7126
-122.756 93975.9 18.8782 -93975.9 1.7127
-121.796 93312.8 18.7046 -93312.8 1.7128
-120.835 92647.3 18.5338 -92647.3 1.7129
-119.873 91979.5 18.3617 -91979.5 1.713
-118.91 91309.3 18.1904 -91309.3 1.7131
-117.944 90637 18.0181 -90637 1.7132
-116.978 89962.3 17.8481 -89962.3 1.7133
-116.015 89285.5 17.6761 -89285.5 1.7134
-115.049 88606.3 17.5064 -88606.3 1.7135
-114.083 87925.1 17.3365 -87925.1 1.7136
-113.118 87241.5 17.1668 -87241.5 1.7137
-112.151 86555.9 16.9976 -86555.9 1.7138
-111.18 85868.1 16.83 -85868.1 1.7139
-110.209 85178.3 16.6634 -85178.3 1.714
-109.238 84486.2 16.4974 -84486.2 1.7141
-108.267 83792.2 16.3295 -83792.2 1.7142
-107.294 83096 16.1633 -83096 1.7143
-106.322 82397.9 15.9975 -82397.9 1.7144
-105.352 81697.6 15.8317 -81697.6 1.7145
-104.382 80995.6 15.6653 -80995.6 1.7146
-103.409 80291.3 15.4998 -80291.3 1.7147
-102.438 79585.3 15.335 -79585.3 1.7148
-101.461 78877.2 15.1702 -78877.2 1.7149
-100.488 78167.3 15.0054 -78167.3 1.715
-99.5105 77455.3 14.8422 -77455.3 1.7151
-98.5372 76741.7 14.6795 -76741.7 1.7152
-97.5602 76026 14.5166 -76026 1.7153
-96.5802 75308.6 14.3538 -75308.6 1.7154
-95.6029 74589.3 14.1911 -74589.3 1.7155
-94.6088 73863.6 14.0307 -73863.6 1.7156
-93.6149 73137.5 13.8824 -73137.5 1.7157
-92.6226 72411.2 13.7372 -72411.2 1.7158
-91.6288 71683.4 13.5862 -71683.4 1.7159
-90.6375 70955.1 13.437 -70955.1 1.716
-89.6489 70224.9 13.281 -70224.9 1.7161
-88.6639 69493.7 13.1263 -69493.7 1.7162
-87.6801 68760.6 12.9678 -68760.6 1.7163
-86.6981 68026.2 12.8092 -68026.2 1.7164
-85.7188 67290 12.6494 -67290 1.7165
-84.7401 66552.3 12.49 -66552.3 1.7166
-83.7623 65812.9 12.3302 -65812.9 1.7167
-82.7838 65072 12.1704 -65072 1.7168
-81.8068 64329.4 12.0109 -64329.4 1.7169
-80.8279 63585.4 11.8514 -63585.4 1.717
-79.8477 62839.9 11.6932 -62839.9 1.7171
-78.8678 62092.8 11.5346 -62092.8 1.7172
-77.8872 61344.3 11.3775 -61344.3 1.7173
-76.9069 60594.3 11.2202 -60594.3 1.7174
-75.9251 59842.9 11.064 -59842.9 1.7175
-74.9429 59090.1 10.9077 -59090.1 1.7176
-73.9589 58335.9 10.7522 -58335.9 1.7177
-72.9761 57580.3 10.5967 -57580.3 1.7178
-71.9923 56823.4 10.4421 -56823.4 1.7179
-71.009 56065.1 10.2873 -56065.1 1.718
-70.0254 55305.5 10.1329 -55305.5 1.7181
-69.0414 54544.7 9.97853 -54544.7 1.7182
-68.0576 53782.5 9.82501 -53782.5 1.7183
-67.0739 53019.2 9.67105 -53019.2 1.7184
-66.0897 52254.5 9.51817 -52254.5 1.7185
-65.1049 51488.7 9.36466 -51488.7 1.7186
-64.1195 50721.6 9.21222 -50721.6 1.7187
-63.1337 49953.5 9.05941 -49953.5 1.7188
-62.1479 49184 8.90709 -49184 1.7189
-61.163 48413.6 8.75458 -48413.6 1.719
-60.1774 47641.9 8.60302 -47641.9 1.7191
-59.1924 46869.2 8.45092 -46869.2 1.7192
-58.2071 46095.3 8.29965 -46095.3 1.7193
-57.222 45320.5 8.14777 -45320.5 1.7194
-56.2355 44544.6 7.99714 -44544.6 1.7195
-55.2491 43767.7 7.8459 -43767.7 1.7196
-54.2628 42989.7 7.69552 -42989.7 1.7197
-53.2766 42210.9 7.54476 -42210.9 1.7198
-52.29 41430.9 7.39503 -41430.9 1.7199
-51.3039 40650.2 7.24459 -40650.2 1.72
-50.3168 39868.3 7.09513 -39868.3 1.7201
-49.3299 39085.7 6.94551 -39085.7 1.7202
-48.3441 38302.1 6.79723 -38302.1 1.7203
-47.3567 37517.8 6.64701 -37517.8 1.7204
-46.3704 36732.4 6.49927 -36732.4 1.7205
-45.382 35946.4 6.34965 -35946.4 1.7206
-44.3937 35159.5 6.20169 -35159.5 1.7207
-43.4057 34371.8 6.05292 -34371.8 1.7208
-42.4175 33583.3 5.90541 -33583.3 1.7209
-41.4299 32794.2 5.75702 -32794.2 1.721
-40.4418 32004.1 5.60971 -32004.1 1.7211
-39.4553 31213.5 5.46218 -31213.5 1.7212
-38.4668 30422.1 5.31477 -30422.1 1.7213
-37.4792 29630.1 5.16687 -29630.1 1.7214
-36.4905 28837.4 5.0203 -28837.4 1.7215
-35.5024 28044.1 4.87285 -28044.1 1.7216
-34.5142 27250.1 4.72653 -27250.1 1.7217
-33.5261 26455.6 4.57942 -26455.6 1.7218
-32.5378 25660.4 4.43359 -25660.4 1.7219
-31.5497 24864.8 4.2867 -24864.8 1.722
-30.5609 24068.5 4.14111 -24068.5 1.7221
-29.5725 23271.8 3.99455 -23271.8 1.7222
-28.5837 22474.5 3.84941 -22474.5 1.7223
-27.596 21676.8 3.70345 -21676.8 1.7224
-26.6073 20878.6 3.55816 -20878.6 1.7225
-25.6187 20080 3.41206 -20080 1.7226
-24.6298 19280.8 3.26762 -19280.8 1.7227
-23.642 18481.4 3.12206 -18481.4 1.7228
-22.6534 17681.4 2.97759 -17681.4 1.7229
-21.6648 16881.3 2.83211 -16881.3 1.723
-20.6757 16080.6 2.68783 -16080.6 1.7231
-19.6865 15279.7 2.54219 -15279.7 1.7232
-18.6976 14478.4 2.39878 -14478.4 1.7233
-17.7087 13677 2.25364 -13677 1.7234
-16.7191 12875.1 2.10989 -12875.1 1.7235
-15.73 12073.1 1.96508 -12073.1 1.7236
-14.7409 11270.7 1.82169 -11270.7 1.7237
-13.7519 10468.3 1.67685 -10468.3 1.7238
-12.7627 9665.47 1.5336 -9665.47 1.7239
-11.7737 8862.63 1.38888 -8862.63 1.724
-10.7843 8059.51 1.24587 -8059.51 1.7241
-9.79519 7256.38 1.10138 -7256.38 1.7242
-8.80584 6452.99 0.958547 -6452.99 1.7243
-7.8167 5649.63 0.814266 -5649.63 1.7244
-6.82722 4846.06 0.671592 -4846.06 1.7245
-5.838 4042.55 0.527478 -4042.55 1.7246
-4.84857 3238.87 0.384975 -3238.87 1.7247
-3.85931 2435.29 0.240969 -2435.29 1.7248
-2.86977 1631.57 0.098528 -1631.57 1.7249
-1.88047 827.99 -0.045448 -827.99 1.725
-0.890766 24.3178 -0.187955 -24.3178 1.7251
0.0987272 -779.184 -0.33179 779.184 1.7252
1.08811 -1582.74 -0.47398 1582.74 1.7253
2.07711 -2386.09 -0.617893 2386.09 1.7254
3.06618 -3189.45 -0.7601 3189.45 1.7255
4.05515 -3992.56 -0.90387 3992.56 1.7256
5.04441 -4795.65 -1.04607 4795.65 1.7257
6.03347 -5598.46 -1.18979 5598.46 1.7258
7.02281 -6401.21 -1.33198 6401.21 1.7259
8.01202 -7203.63 -1.47565 7203.63 1.726
9.00134 -8005.96 -1.61777 8005.96 1.7261
9.99052 -8807.92 -1.76135 8807.92 1.7262
10.9798 -9609.75 -1.90346 9609.75 1.7263
11.969 -10411.2 -2.04706 10411.2 1.7264
12.9583 -11212.4 -2.18912 11212.4 1.7265
13.9474 -12013.3 -2.33271 12013.3 1.7266
14.9365 -12813.9 -2.47478 12813.9 1.7267
15.9257 -13614 -2.61833 13614 1.7268
16.915 -14413.9 -2.76052 14413.9 1.7269
17.9041 -15213.2 -2.90404 15213.2 1.727
18.8934 -16012.3 -3.04627 16012.3 1.7271
19.8825 -16810.8 -3.18966 16810.8 1.7272
20.8718 -17609 -3.33192 17609 1.7273
21.8608 -18406.7 -3.47568 18406.7 1.7274
22.85 -19203.9 -3.61793 19203.9 1.7275
23.8385 -20000.5 -3.76155 20000.5 1.7276
24.8277 -20796.8 -3.90393 20796.8 1.7277
25.8164 -21592.3 -4.04759 21592.3 1.7278
26.8056 -22387.4 -4.19022 22387.4 1.7279
27.7943 -23181.9 -4.33404 23181.9 1.728
28.7831 -23975.8 -4.4766 23975.8 1.7281
29.772 -24769 -4.62052 24769 1.7282
30.761 -25561.7 -4.76316 25561.7 1.7283
31.7495 -26353.6 -4.90707 26353.6 1.7284
32.7382 -27144.9 -5.05006 27144.9 1.7285
33.7264 -27935.5 -5.194 27935.5 1.7286
34.7151 -28725.4 -5.33704 28725.4 1.7287
35.7033 -29514.5 -5.48138 29514.5 1.7288
36.6919 -30303 -5.62462 30303 1.7289
37.6792 -31090.6 -5.76909 31090.6 1.729
38.6677 -31877.5 -5.91239 31877.5 1.7291
39.656 -32663.5 -6.05686 32663.5 1.7292
40.6445 -33448.7 -6.20057 33448.7 1.7293
41.6326 -34233.1 -6.34512 34233.1 1.7294
42.6206 -35016.6 -6.48898 35016.6 1.7295
43.609 -35799.2 -6.63393 35799.2 1.7296
44.5968 -36581 -6.77776 36581 1.7297
45.5842 -37361.7 -6.92287 37361.7 1.7298
46.5718 -38141.6 -7.06703 38141.6 1.7299
47.559 -38920.5 -7.21242 38920.5 1.73
48.5463 -39698.5 -7.35706 39698.5 1.7301
49.5332 -40475.3 -7.5026 40475.3 1.7302
50.5204 -41251.3 -7.64746 41251.3 1.7303
51.5078 -42026.1 -7.79323 42026.1 1.7304
52.4944 -42800 -7.93843 42800 1.7305
53.4806 -43572.7 -8.08446 43572.7 1.7306
54.467 -44344.5 -8.22984 44344.5 1.7307
55.453 -45115 -8.3762 45115 1.7308
56.4392 -45884.5 -8.522 45884.5 1.7309
57.4258 -46652.7 -8.66855 46652.7 1.731
58.4118 -47419.9 -8.8144 47419.9 1.7311
59.3976 -48185.8 -8.96114 48185.8 1.7312
60.3831 -48950.6 -9.10748 48950.6 1.7313
61.3694 -49714 -9.25482 49714 1.7314
62.3548 -50476.4 -9.40121 50476.4 1.7315
63.3394 -51237.3 -9.54861 51237.3 1.7316
64.3236 -51997.1 -9.69577 51997.1 1.7317
65.3077 -52755.5 -9.84327 52755.5 1.7318
66.2924 -53512.7 -9.99046 53512.7 1.7319
67.2764 -54268.4 -10.1387 54268.4 1.732
68.2609 -55022.9 -10.2864 55022.9 1.7321
69.2446 -55775.9 -10.4345 55775.9 1.7322
70.2288 -56527.6 -10.5829 56527.6 1.7323
71.2117 -57277.9 -10.7315 57277.9 1.7324
72.1951 -58026.7 -10.88 58026.7 1.7325
73.1787 -58774.1 -11.0289 58774.1 1.7326
74.1607 -59520 -11.1781 59520 1.7327
75.143 -60264.4 -11.328 60264.4 1.7328
76.1253 -61007.4 -11.4775 61007.4 1.7329
77.1069 -61748.8 -11.628 61748.8 1.733
78.0882 -62488.7 -11.7781 62488.7 1.7331
79.0694 -63226.9 -11.929 63226.9 1.7332
80.0501 -63963.7 -12.0799 63963.7 1.7333
81.0306 -64698.8 -12.2312 64698.8 1.7334
82.0121 -65432.3 -12.3825 65432.3 1.7335
82.9918 -66164.1 -12.5343 66164.1 1.7336
83.9695 -66894.4 -12.6862 66894.4 1.7337
84.9489 -67622.9 -12.8382 67622.9 1.7338
85.9284 -68349.8 -12.9904 68349.8 1.7339
86.9081 -69074.9 -13.1427 69074.9 1.734
87.887 -69798.3 -13.2956 69798.3 1.7341
88.8652 -70519.9 -13.4485 70519.9 1.7342
89.8436 -71239.8 -13.6016 71239.8 1.7343
90.8215 -71957.9 -13.7549 71957.9 1.7344
91.7984 -72674.2 -13.9087 72674.2 1.7345
92.7749 -73388.6 -14.0625 73388.6 1.7346
93.751 -74101.3 -14.2173 74101.3 1.7347
94.7272 -74812 -14.3715 74812 1.7348
95.7025 -75520.9 -14.5265 75520.9 1.7349
96.6772 -76227.9 -14.682 76227.9 1.735
97.6511 -76933 -14.8376 76933 1.7351
98.6221 -77636 -14.9943 77636 1.7352
99.5948 -78337.2 -15.1511 78337.2 1.7353
100.568 -79036.4 -15.3075 79036.4 1.7354
101.54 -79733.6 -15.4645 79733.6 1.7355
102.512 -80428.8 -15.6213 80428.8 1.7356
103.484 -81121.9 -15.7792 81121.9 1.7357
104.455 -81813 -15.9364 81813 1.7358
105.424 -82502.1 -16.0942 82502.1 1.7359
106.393 -83189 -16.2523 83189 1.736
107.36 -83873.8 -16.4115 83873.8 1.7361
108.328 -84556.5 -16.5695 84556.5 1.7362
109.296 -85237.1 -16.7285 85237.1 1.7363
110.263 -85915.4 -16.8877 85915.4 1.7364
111.23 -86591.6 -17.0472 86591.6 1.7365
112.197 -87265.6 -17.2071 87265.6 1.7366
113.177 -87942.8 -17.3625 87942.8 1.7367
114.16 -88616.1 -17.5034 88616.1 1.7368
115.141 -89285.5 -17.6438 89285.5 1.7369
116.125 -89952.3 -17.7916 89952.3 1.737
117.102 -90615.6 -17.9422 90615.6 1.7371
118.078 -91276.6 -18.0988 91276.6 1.7372
119.047 -91934.7 -18.2539 91934.7 1.7373
120.013 -92590.6 -18.4153 92590.6 1.7374
120.974 -93243.8 -18.5775 93243.8 1.7375
121.933 -93894.7 -18.7412 93894.7 1.7376
122.889 -94543.2 -18.9048 94543.2 1.7377
123.843 -95189.2 -19.0686 95189.2 1.7378
124.795 -95832.9 -19.234 95832.9 1.7379
125.744 -96474 -19.4016 96474 1.738
126.693 -97112.7 -19.5693 97112.7 1.7381
127.646 -97748.9 -19.7364 97748.9 1.7382
128.595 -98382.6 -19.9001 98382.6 1.7383
129.546 -99013.7 -20.0658 99013.7 1.7384
130.492 -99642.3 -20.2342 99642.3 1.7385
131.439 -100268 -20.403 100268 1.7386
132.387 -100892 -20.5701 100892 1.7387
133.335 -101512 -20.737 101512 1.7388
134.28 -102130 -20.9045 102130 1.7389
135.226 -102746 -21.0725 102746 1.739
136.171 -103359 -21.2396 103359 1.7391
137.116 -103969 -21.4072 103969 1.7392
138.054 -104576 -21.5771 104576 1.7393
138.998 -105181 -21.7467 105181 1.7394
139.936 -105782 -21.9166 105782 1.7395
140.87 -106381 -22.0874 106381 1.7396
141.803 -106978 -22.2598 106978 1.7397
142.737 -107571 -22.4323 107571 1.7398
143.677 -108162 -22.6054 108162 1.7399
144.605 -108749 -22.7775 108749 1.74
145.535 -109334 -22.9521 109334 1.7401
146.466 -109916 -23.1257 109916 1.7402
147.39 -110495 -23.3009 110495 1.7403
148.321 -111071 -23.4749 111071 1.7404
149.242 -111644 -23.6513 111644 1.7405
150.17 -112215 -23.8272 112215 1.7406
151.087 -112782 -24.0032 112782 1.7407
152.006 -113346 -24.1793 113346 1.7408
152.921 -113907 -24.3569 113907 1.7409
153.836 -114465 -24.5339 114465 1.741
154.751 -115020 -24.7127 115020 1.7411
155.665 -115572 -24.8906 115572 1.7412
156.577 -116120 -25.0704 116120 1.7413
157.487 -116666 -25.2494 116666 1.7414
158.395 -117208 -25.4294 117208 1.7415
159.303 -117748 -25.6086 117748 1.7416
160.206 -118284 -25.7884 118284 1.7417
161.109 -118817 -25.9685 118817 1.7418
162.008 -119346 -26.1483 119346 1.7419
162.906 -119873 -26.3287 119873 1.742
163.802 -120396 -26.5098 120396 1.7421
164.697 -120916 -26.6907 120916 1.7422
165.588 -121432 -26.8723 121432 1.7423
166.479 -121945 -27.0554 121945 1.7424
167.369 -122454 -27.238 122454 1.7425
168.255 -122960 -27.424 122960 1.7426
169.138 -123462 -27.6069 123462 1.7427
170.018 -123961 -27.794 123961 1.7428
170.895 -124457 -27.9787 124457 1.7429
171.771 -124949 -28.1657 124949 1.743
172.642 -125438 -28.3515 125438 1.7431
173.513 -125924 -28.5388 125924 1.7432
174.381 -126406 -28.7255 126406 1.7433
175.248 -126884 -28.9128 126884 1.7434
176.112 -127359 -29.1 127359 1.7435
176.974 -127831 -29.289 127831 1.7436
177.834 -128299 -29.4775 128299 1.7437
178.69 -128763 -29.6671 128763 1.7438
179.546 -129224 -29.8563 129224 1.7439
